domain,label,source
cicici.autocode.gg,Phishing,mock_Mock_Data_01_08_2025.xlsx
cicicicicici.direct.quickconnect.to,Phishing,mock_Mock_Data_01_08_2025.xlsx
icici.dsi.dev,Phishing,mock_Mock_Data_01_08_2025.xlsx
fficici.payuat.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
returnicici.qtechsoftware.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
tmcicici.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
beicicimagto.ml,Phishing,mock_Mock_Data_01_08_2025.xlsx
rewardsclaim.in,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicidirect.blogspot.tw,Phishing,mock_Mock_Data_01_08_2025.xlsx
icici-upi.1automations.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibank.career.ca,Phishing,mock_Mock_Data_01_08_2025.xlsx
icici.billingbooster.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icici.storyloyalty.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicihealth.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
hostmaster.icicicareer.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icici.digitify.app,Phishing,mock_Mock_Data_01_08_2025.xlsx
ucjdficicibank3820.molly.gpinfo.eu,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibankltd.masterjp-thebest.shop,Phishing,mock_Mock_Data_01_08_2025.xlsx
icici.banklocationmaps.in,Phishing,mock_Mock_Data_01_08_2025.xlsx
icici.bank.cariar.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icici-share-login.loginiiportal.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww11.icicibankbizcircle.taolu.lol,Phishing,mock_Mock_Data_01_08_2025.xlsx
icici.foudation.org,Phishing,mock_Mock_Data_01_08_2025.xlsx
icici.com.es,Phishing,mock_Mock_Data_01_08_2025.xlsx
icici-uat.goldbee.in,Phishing,mock_Mock_Data_01_08_2025.xlsx
icici.carer.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icici.exam.org,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibankk.cc,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibankclaimreward-icicibank.eservicemoi-govkw.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicisecurities.in-com.org,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibankltd-my.sharepoint.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibankltd.sharepoint.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
campaign-icicibanksmartech-54938-581889-53729628-dayanand.th,Phishing,mock_Mock_Data_01_08_2025.xlsx
campaign-icicibanksmartech-54938-581889-16329857-raghavendra.dm,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibank.om,Phishing,mock_Mock_Data_01_08_2025.xlsx
api.abha.iciciprulife.co,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibank-staging.govjobfinder.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibank.c1neon.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicilifeinsurance.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icici-api.complyment.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
iciciapi.omnistrate.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
iciciservices.shristype.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
iciciservices.takeitec.in,Phishing,mock_Mock_Data_01_08_2025.xlsx
iciciservices.extraincome.org.in,Phishing,mock_Mock_Data_01_08_2025.xlsx
iciciservices.trusteasy.in,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicidirects.co,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicitrading.co,Phishing,mock_Mock_Data_01_08_2025.xlsx
icici.qdegrees.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
iciciservices.otavamnr.co,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicinri.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicitoken.ledgers.cloud,Phishing,mock_Mock_Data_01_08_2025.xlsx
icici.carrer.in,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibank.fbmlive.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icici.woho.in,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibank.carreer.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicifake.000webhostapp.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicipru.amc.in,Phishing,mock_Mock_Data_01_08_2025.xlsx
iciciint.cubehighways.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicicj.shop,Phishing,mock_Mock_Data_01_08_2025.xlsx
api-admin-icici-bap-preprod.bharatvyapaar.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
iciciprulife-evl.onignio.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
it.icici.asset.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicipru.co,Phishing,mock_Mock_Data_01_08_2025.xlsx
icici.birect.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibank.giftz.ai,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicihdfc.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
foreveryoung.enterprises,Phishing,mock_Mock_Data_01_08_2025.xlsx
foreveryoung.luxury,Phishing,mock_Mock_Data_01_08_2025.xlsx
foreveryoungrp.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
cs-iciciprulife.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
www.my.bicici.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww51.icicicibank.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
add.icicici.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
www.ww.icicidirct.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
content.icicidirect.co,Phishing,mock_Mock_Data_01_08_2025.xlsx
kaanficici.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww38.icicibankcareer.xyz,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww38.icicibankpersonalloan.xyz,Phishing,mock_Mock_Data_01_08_2025.xlsx
www.app.icicibankcreditcard.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
hostmaster.www.icicibankcreditcard.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
www.in.icicibankcreditcard.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
www.old.icicibankcreditcard.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
www.www.metric.icicibankcreditcard.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
www.icicibank.icicilombart.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
forums.icicibankcreditcard.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
reports.icicibankcreditcard.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
mail.icicibankco.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
catalog.eazypayicicibank.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
checkmypersonalloanstatusicicibank.com.cialisonla.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ebrubicici.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
admin.wwwicicibank.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibank.comndeed.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
acqweb.icicicibank.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
eazypayapp.icicibnk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicidirectn.co,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibankonnect.co,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibank.newsfeedsmartapps.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibankkonnect.co,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibankbizcircle.rawranked.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ns.icicidirectlogin.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
eazypay.icicibak.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
yoginicici.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww16.dns1.icicibank.sbs,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibank.flatworldrewards.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
www.icicibank.comflowise.symptomsoflowoxygen.site,Phishing,mock_Mock_Data_01_08_2025.xlsx
aiadvantage.info,Phishing,mock_Mock_Data_01_08_2025.xlsx
moneyworld.top,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicenter.org,Phishing,mock_Mock_Data_01_08_2025.xlsx
cclcinvestments.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
rewardsicici.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibank.io,Phishing,mock_Mock_Data_01_08_2025.xlsx
clclcl.cloud,Phishing,mock_Mock_Data_01_08_2025.xlsx
lclcldd.org,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicl.icu,Phishing,mock_Mock_Data_01_08_2025.xlsx
moneymeals.app,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicnsg.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
cicifinance.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
seconline.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ecicsinsurance.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
iciciservices.online,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicicareers.cloud,Phishing,mock_Mock_Data_01_08_2025.xlsx
foreveryong.lat,Phishing,mock_Mock_Data_01_08_2025.xlsx
lclclcklc.xyz,Phishing,mock_Mock_Data_01_08_2025.xlsx
beattheheat.asia,Phishing,mock_Mock_Data_01_08_2025.xlsx
mekicici.fun,Phishing,mock_Mock_Data_01_08_2025.xlsx
sotericicients.shop,Phishing,mock_Mock_Data_01_08_2025.xlsx
moneyworld.money,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww17.dashboards.icicicdirect.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icici.icicilombart.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibankgames.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibanklearn.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
banklearn.blogspot.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
banklearn.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
57e0d8d2686c.dms.iciciprulife.co,Phishing,mock_Mock_Data_01_08_2025.xlsx
57e0d8d2686c.healthclaims.iciciprulife.co,Phishing,mock_Mock_Data_01_08_2025.xlsx
57e0d8d2686c.shikhileexed.iciciprulife.co,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicinribanking.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibankfinancial.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicifinancial.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
iciciinsure.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibankinsure.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
lclc1bank.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
lclcibank.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicitwowheelerloans.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicifunding.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
iciciassets.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicifund.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicistocks.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibankstocks.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibankcarinsurance.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibankconsumerfinance.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicismartloans.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibankcapitalmarkets.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibankiplay.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibankinstantgoldloan.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibankflexicash.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibankfdi.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
iciciholdinglimited.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
iciciholdingslimited.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
iciciholdingsltd.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibankholding.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibankholdings.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
iciciholdings.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicitrust.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicbnk.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibnk.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicifundings.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicigroupcompanies.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
pruicicilife.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibank.byethost.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicilbank.cc,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicisky.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
simplexins.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibcsk.blog,Phishing,mock_Mock_Data_01_08_2025.xlsx
electrica-bicicileta-br11.sbs,Phishing,mock_Mock_Data_01_08_2025.xlsx
isliciciea.shop,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibonka.sbs,Phishing,mock_Mock_Data_01_08_2025.xlsx
radicicircolari.org,Phishing,mock_Mock_Data_01_08_2025.xlsx
radicicircolari.bio,Phishing,mock_Mock_Data_01_08_2025.xlsx
iciciibank.cc,Phishing,mock_Mock_Data_01_08_2025.xlsx
ffsandusr0vcarduaticicibank.ngo.za,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicilbank.bond,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibankltd.karimnagarlive.in,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibankbg.help.org,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicilibank.cc,Phishing,mock_Mock_Data_01_08_2025.xlsx
icbc-support.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ext.icicibnk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
buy.icicibamk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
crm.icicibamk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
edbabhappy.icicibank.live,Phishing,mock_Mock_Data_01_08_2025.xlsx
user.icici.de,Phishing,mock_Mock_Data_01_08_2025.xlsx
icici-account.top,Phishing,mock_Mock_Data_01_08_2025.xlsx
iccisupport.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibankbg.help,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibankbg.top,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww38.icici.blog,Phishing,mock_Mock_Data_01_08_2025.xlsx
iciciiibank.cc,Phishing,mock_Mock_Data_01_08_2025.xlsx
rd.icicibannk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
iccgroup.partners,Phishing,mock_Mock_Data_01_08_2025.xlsx
iciciinbank.sbs,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicu.icu,Phishing,mock_Mock_Data_01_08_2025.xlsx
icic-gift.sbs,Phishing,mock_Mock_Data_01_08_2025.xlsx
clclcls.site,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww38.random.iciciamc.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
licici.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icic-gift.cfd,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicisupport.services,Phishing,mock_Mock_Data_01_08_2025.xlsx
mx7.iciciprulife.co,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibankiv.sbs,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibankue.sbs,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww25.inzqdoapnext.icicibamk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
money-world.online,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww38.inprepaid.icicilogin.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
57e0d8d2686c.correo.iciciprulife.co,Phishing,mock_Mock_Data_01_08_2025.xlsx
icici.carrers.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
57e0d8d2686c.remote.iciciprulife.co,Phishing,mock_Mock_Data_01_08_2025.xlsx
oficicinati.it.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicestvrai.fr,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicarecrute.fr,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicaplante.fr,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicciaio.it,Phishing,mock_Mock_Data_01_08_2025.xlsx
eticicibebe.xxx,Phishing,mock_Mock_Data_01_08_2025.xlsx
foreveryoung.cc,Phishing,mock_Mock_Data_01_08_2025.xlsx
foreveryoung.bio,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibsnk.buzz,Phishing,mock_Mock_Data_01_08_2025.xlsx
iciciaccount.top,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibsnk.cfd,Phishing,mock_Mock_Data_01_08_2025.xlsx
iciciaccount.cfd,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibsnk.sbs,Phishing,mock_Mock_Data_01_08_2025.xlsx
vpicicibank.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
team-icicibank.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibankservices.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
m.icici-bank.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
lclclc.lc,Phishing,mock_Mock_Data_01_08_2025.xlsx
icici.autopay.co,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicbe.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
iciholdings.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
moneyworld.it.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icbank-points.cfd,Phishing,mock_Mock_Data_01_08_2025.xlsx
iciholdings.online,Phishing,mock_Mock_Data_01_08_2025.xlsx
icici-prudential-mutualfund-dev.conspire.app,Phishing,mock_Mock_Data_01_08_2025.xlsx
scsignatureliving.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
8394bcb5-9c53-4215-b9c3-2c70b159ccfa.icici.de,Phishing,mock_Mock_Data_01_08_2025.xlsx
iciciqiv.pages.dev,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww1.icicidierct.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
2084b156-25b2-4493-8565-c3a93c6a21ab.icicibank.live,Phishing,mock_Mock_Data_01_08_2025.xlsx
cardsprotection.in,Phishing,mock_Mock_Data_01_08_2025.xlsx
points-icici.sbs,Phishing,mock_Mock_Data_01_08_2025.xlsx
icici-linkpoint.sbs,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww17.int.icicibamk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
int.icicibamk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
foreveryoung.click,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww17.inrprepaid.icicibamk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww25.bigdata.icicibamk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
sitemap.secureicicidirect.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww25.service.icicibamk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww25.fastagalogin.icicibamk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww38.iihc.icicilomboard.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
account.icicisecurity.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
california.icicicdirect.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww38.i.icicilomboard.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww38.crm.icicilomboard.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww16.help.icicibamk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww38.support.icicilomboard.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww38.demo.icicilomboard.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww38.dev.icicilomboard.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww25.staging.icicicdirect.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww38.sitemap.icicilomboard.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww38.administration.icicilomboard.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww38.user.icicilomboard.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
inrprepaid.icicibsnk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww25.mobile.icicibamk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
www.forum.icicicdirect.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww38.api.icicilomboard.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww38.icicilomboard.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww38.securesmtp.icicilomboard.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww38.smtp.icicilomboard.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww38.partner.icicilomboard.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww38.fastrack.icicilomboard.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww38.tickets.icicilomboard.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww25.collectionsapp.icicibamk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww38.edison.icicilomboard.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww38.bi.icicilomboard.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww25.forum.icicicdirect.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww38.staging.icicilomboard.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
arcosdr.iciciprulife.co,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww25.autodiscover.icicilombard.co,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww17.fastaglogin.icicibamk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww25.ww5.icicibamk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
www.ilens.icicibamk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww38.workflow.icicilomboard.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww25.notexistscollectionsapp.icicibamk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww16.directlink.icicicdirect.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww17.help.icicibamk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww25.backup.icicicdirect.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww25.log.icicibamk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww38.nysa.iciciclombard.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww25.itasktrailportal.icicprulife.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww25.cmart.icicibamk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww25.notexistsautodiscover.icicibamk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww17.site1.icicibamk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww16.shop.icicicdirect.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww38.uat.iciciclombard.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
vmsweb.icicibsnk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww25.105e7afe-d35c-4f34-9773-887704acf9d1.icicibamk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
vkyc.icicibannk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww25.vpn.icicibamk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
acqweb.icicibamk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww16.help.icicicdirect.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww25.in.icicicdirect.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww25.forums.icicicdirect.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww17.demo.icicicdirect.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww25.temp.icicibamk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww25.help.icicicdirect.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww17.wiki.icicibamk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww17.icici.icicibamk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
infinity.icicibbank.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicixltops.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
www.safeicici.com.elite-investcapital.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
homeclub.shop,Phishing,mock_Mock_Data_01_08_2025.xlsx
simplizi.fr,Phishing,mock_Mock_Data_01_08_2025.xlsx
icc-online.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
foreveryoung.online,Phishing,mock_Mock_Data_01_08_2025.xlsx
icici-paylink.click,Phishing,mock_Mock_Data_01_08_2025.xlsx
icici-paylink.asia,Phishing,mock_Mock_Data_01_08_2025.xlsx
bkicici.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
nclcinvestments.xyz,Phishing,mock_Mock_Data_01_08_2025.xlsx
icicibcxk.sbs,Phishing,mock_Mock_Data_01_08_2025.xlsx
icic-oc.org,Phishing,mock_Mock_Data_01_08_2025.xlsx
iciiinsurance.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
icici.lat,Phishing,mock_Mock_Data_01_08_2025.xlsx
rnydaappdynamics.iciciprulife.co,Phishing,mock_Mock_Data_01_08_2025.xlsx
imap2.iciciprulife.co,Phishing,mock_Mock_Data_01_08_2025.xlsx
grsqlwebdisk.iciciprulife.co,Phishing,mock_Mock_Data_01_08_2025.xlsx
57e0d8d2686c.mail10.iciciprulife.co,Phishing,mock_Mock_Data_01_08_2025.xlsx
2df626a5-1a89-4150-92dd-eeaf90838345.random.iciciprulife.co,Phishing,mock_Mock_Data_01_08_2025.xlsx
57e0d8d2686c.smx2.iciciprulife.co,Phishing,mock_Mock_Data_01_08_2025.xlsx
57e0d8d2686c.notexistsrds1.iciciprulife.co,Phishing,mock_Mock_Data_01_08_2025.xlsx
57e0d8d2686c.whatsapp.iciciprulife.co,Phishing,mock_Mock_Data_01_08_2025.xlsx
4a17ec06-0f3f-4f59-b221-aa4f44d14059.random.iciciprulife.co,Phishing,mock_Mock_Data_01_08_2025.xlsx
shop.icicibannk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww25.3.icicibamk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww25.dash.icicibamk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
1c1c1c1c.xyz,Phishing,mock_Mock_Data_01_08_2025.xlsx
fasttaglogin.icicibannk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
ww17.buy.icicibamk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx
