domain,label,source
testsbcoll-76.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
dtybjk.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
collectrewards.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-p7fk.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
upateredeems.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
transversals.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
yonobank.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
yonosbi.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
ytmnkl.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbirewardzrs14453.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sblrewd.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
efootball-ooss.github.io,Phishing,mock_Mock_Data_31_07_2025.xlsx
spoortika.github.io,Phishing,mock_Mock_Data_31_07_2025.xlsx
cc2415c0-c363-4426-a790-81caf3ef30be-00-1l3l0y76g9jyh.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
14453rewardsbi7i.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
volcano-rewardsbi7i.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
dfcfcherewared.buzz,Phishing,mock_Mock_Data_31_07_2025.xlsx
profitable-moral-collaborativesoftware-rewardsbi7i.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbisecurities.github.io,Phishing,mock_Mock_Data_31_07_2025.xlsx
state-bank-of-india-create.github.io,Phishing,mock_Mock_Data_31_07_2025.xlsx
4f2fd8dd-a799-42c5-9059-c803e0ddabf6-00-2ylwfgr9ah90z.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
8a121b59-4664-4e2a-a147-2d51c56ab09a-00-1pdzkw4q7d4lp.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
472aa9fe-6011-4a3c-9789-f426e2de5c6e-00-5h038kihilpi.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
50a996f6-9a43-4da2-9c18-3df64f51dc66-00-3v3js32ara3td.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
6bb19781-7387-4344-99f4-e4b562259207-00-2wovn0sfhxbr6.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
ravisachincodinglife.github.io,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-beln.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
0d7c3e87-dd87-4b81-b978-3e86245c24bf-00-dw7jzme31kjl.sisko.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
a49cbc09-0bfb-4a0c-a888-d0002ccdfdfa-00-17xtgxjufsiia.sisko.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
adba5ec6-0ee4-4f6c-b940-6b8dd0d04e03-00-2ijw4f6qf0rkw.sisko.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
a9f87840-a97f-4ffe-89b4-dded53f1be3b-00-3744y4tt03a1b.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
4d842edf-e711-482d-817e-fa0040cd26e9-00-2a8xatnstylyu.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-ad21.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbisony.blogspot.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-174a.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
87589d5c-3319-4d9b-b4b7-75ce0d9a9202-00-2gpov9d2zvdrx.sisko.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
98.70.54.147,Phishing,mock_Mock_Data_31_07_2025.xlsx
thnrgj.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
log.chankepar.cfd,Phishing,mock_Mock_Data_31_07_2025.xlsx
wqhyk.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
ab525792-0d59-4b1c-bdf0-c130ef6fbd5f-00-1r7ebzxilka2q.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbibankingonline.rf.gd,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbirewadserfd.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-7615.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbpfpr-e9lf.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
ztgnjk.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-fdmz.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
nuiii8uu.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
hgfvd.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-q4n7.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
jdhfgtr.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbpfpr-neon.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
4285556c-66a7-45a3-a905-7652c91bf325-00-3gyn9n9ro02ez.sisko.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
bdtrh.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-rduf.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-xzfc.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-6xuz.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
86553513-7ebc-4f96-944d-959eb4194ae6-00-v7w6qt1a87vc.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-b4g9.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
zbc-58t.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
bvccc.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-n5wq.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-zg4v.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
lakshmy08.github.io,Phishing,mock_Mock_Data_31_07_2025.xlsx
qtzltnm.netlify.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbn-55b7.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
jhur8ui.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
tmkocj-264.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbd01-mauve.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
mudraloanfinance.online,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbn-c196.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
ae006b7e-8b41-40f9-92e7-b26296df62db-00-11fbnh0u0srpl.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
www.chandkebparchaloji.buzz,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-wvo2.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
rdpnlsrmkrilxwe2adfadf.buzz,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-zbjo.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-7943.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
qvt7dws8tw.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
retailonlinesbisbi.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbn-main-walp.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
chandkeparchalo.buzz,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbpfpro-zeta.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
35dfb100-b427-476c-af2b-0221248bec61-00-1dzuk3p5gu8wv.sisko.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
ramlakhankihelloresourse.buzz,Phishing,mock_Mock_Data_31_07_2025.xlsx
x2-puce.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-qgis.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
peru-boring-automaticparallelization-raja2456in.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
df478903-9d72-4a81-9b5a-dc8e74085111-00-3aqviv7kz7vjn.sisko.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
chartreuse-demanding-match-raja2456in.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
zdfkyt.netlify.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
hidden-fumbling-properties-raja2456in.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
agonizing-transparent-background-raja2456in.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
50311d0e-25c7-403d-99ac-26753f9689e1-00-e9v1twgygg22.sisko.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbn-main-vxnf.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
open-offensive-driverwrapper-redmmblack.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbloihg.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
royalblue-clearcut-resources-redmmblack.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbn-main-wjjx.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sb-nh1l.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
kiuuyht.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbn-main-h7pd.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
mediumpurple-vacant-conferences-rdeemrwrd.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
limping-cluttered-procedurallanguage-rdeemrwrd.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
bgytrdde.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
pra-2h.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
k-1499.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
uneven-preemptive-qbasic-rdeemrwrd.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbn-main-roex.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
hinsyt.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
nimble-huge-cryptocurrency-rdeemrwrd.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
fc0fac5b-bbaf-4f03-a0d2-743b1c9fb66d-00-3bp3rri86nd9a.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbn-main-fg67.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
048bbf22-030f-4c20-b498-97522b94a09e-00-2pf1xy4cidex6.sisko.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
chocolate-rectangular-applicationserver-rdeemrwrd.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbn-main-esuq.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
eada594a-55bd-4f89-8e51-44c7859c85be-00-aubelet62qx2.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbn-main-v4ap.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
goldendevil046-001-site1.otempurl.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
slushy-portly-computergames-rdeemrwrd.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
mam-unlawful-lemonchiffon-website.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
srtjvhk.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
f8b36500-0f99-44f2-8149-a8de8561970e-00-28ffszxxis0vl.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
axlwfmvkrs.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
cooperative-enormous-outcomes.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
373d897a-eaa9-46a1-859d-8df24f8cdee4-00-21kjv19gwa86o.pike.replit.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
alarming-sane-emulatorslksdkjflknxclvjdlfkfj.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
logn-sb-rwd.replit.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbn-main-tcuc.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
jis-129.pages.dev,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbn-main-f97g.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
sbn-main-igh3.vercel.app,Phishing,mock_Mock_Data_31_07_2025.xlsx
ioclrecruit.in,Phishing,mock_Mock_Data_31_07_2025.xlsx
finallyinertia.top,Phishing,mock_Mock_Data_31_07_2025.xlsx
www.indian-oils.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
settlexlcp.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
petrolpumpsdealerchyan.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
petrolpumpdealerchayan.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
indianoilcorporationsltd.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
www.zoominfo.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
blueimpactnetwork.top,Phishing,mock_Mock_Data_31_07_2025.xlsx
fitnessfanfare,Phishing,mock_Mock_Data_31_07_2025.xlsx
bluemetricsolutions.top,Phishing,mock_Mock_Data_31_07_2025.xlsx
marketingmedia.pro,Phishing,mock_Mock_Data_31_07_2025.xlsx
marketingmediawhite.pro,Phishing,mock_Mock_Data_31_07_2025.xlsx
blueorbitdigital.top,Phishing,mock_Mock_Data_31_07_2025.xlsx
m.facebook.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
indianoilcorporations.in,Phishing,mock_Mock_Data_31_07_2025.xlsx
petrolpump-ksk.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
info@petrolpumpsdealerschayan.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
ioclapply.in,Phishing,mock_Mock_Data_31_07_2025.xlsx
iocludr.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
petrolpumpdealervitrakchayan.in,Phishing,mock_Mock_Data_31_07_2025.xlsx
indianoiluxtw.top,Phishing,mock_Mock_Data_31_07_2025.xlsx
www.iocl-apply.in,Phishing,mock_Mock_Data_31_07_2025.xlsx
fadedfable.digital,Phishing,mock_Mock_Data_31_07_2025.xlsx
v1.mk,Phishing,mock_Mock_Data_31_07_2025.xlsx
petrolpumpvitrkdealerchayan.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
liocl.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
www.iiocl.com,Phishing,mock_Mock_Data_31_07_2025.xlsx
indanenearme.in,Phishing,mock_Mock_Data_31_07_2025.xlsx
iocl.com@indolj.cyou,Phishing,mock_Mock_Data_31_07_2025.xlsx
iolpoi.cyou,Phishing,mock_Mock_Data_31_07_2025.xlsx
indol0.cyou,Phishing,mock_Mock_Data_31_07_2025.xlsx
iolhah.cyou,Phishing,mock_Mock_Data_31_07_2025.xlsx
iolxxw.cyou,Phishing,mock_Mock_Data_31_07_2025.xlsx
iol68m.cyou,Phishing,mock_Mock_Data_31_07_2025.xlsx
iol3ax.cyou,Phishing,mock_Mock_Data_31_07_2025.xlsx
niclogin.co,Phishing,synthetic_v2
icici-banking.xyz,Phishing,synthetic_v2
hdfc-verify.net,Phishing,synthetic_v2
hdfclogin.net,Phishing,synthetic_v2
uidaiupdate.xyz,Phishing,synthetic_v2
bob-banking.net,Phishing,synthetic_v2
nic-secure.info,Phishing,synthetic_v2
irctcverify.xyz,Phishing,synthetic_v2
airtel-support.info,Phishing,synthetic_v2
irctcsecure.info,Phishing,synthetic_v2
sbiverify.org,Phishing,synthetic_v2
bobsecure.xyz,Phishing,synthetic_v2
sbi-help.net,Phishing,synthetic_v2
bobverify.org,Phishing,synthetic_v2
iocl-help.top,Phishing,synthetic_v2
hdfc-verify.xyz,Phishing,synthetic_v2
ioclupdate.info,Phishing,synthetic_v2
iocllogin.info,Phishing,synthetic_v2
pnb-support.org,Phishing,synthetic_v2
uidai-help.info,Phishing,synthetic_v2
nic-banking.net,Phishing,synthetic_v2
irctc-banking.top,Phishing,synthetic_v2
nic-support.in,Phishing,synthetic_v2
iciciupdate.org,Phishing,synthetic_v2
bobverify.in,Phishing,synthetic_v2
sbiupdate.top,Phishing,synthetic_v2
bob-support.xyz,Phishing,synthetic_v2
iciciupdate.top,Phishing,synthetic_v2
bobupdate.co,Phishing,synthetic_v2
irctc-online.in,Phishing,synthetic_v2
hdfc-secure.xyz,Phishing,synthetic_v2
uidai-verify.info,Phishing,synthetic_v2
pnbupdate.net,Phishing,synthetic_v2
irctc-verify.info,Phishing,synthetic_v2
irctcupdate.xyz,Phishing,synthetic_v2
sbiverify.net,Phishing,synthetic_v2
nicsecure.in,Phishing,synthetic_v2
sbiupdate.co,Phishing,synthetic_v2
uidai-online.info,Phishing,synthetic_v2
hdfc-login.net,Phishing,synthetic_v2
niclogin.info,Phishing,synthetic_v2
uidai-login.xyz,Phishing,synthetic_v2
iocl-support.info,Phishing,synthetic_v2
pnb-secure.in,Phishing,synthetic_v2
nic-online.info,Phishing,synthetic_v2
hdfc-verify.in,Phishing,synthetic_v2
iocl-support.net,Phishing,synthetic_v2
hdfc-help.info,Phishing,synthetic_v2
icici-secure.co,Phishing,synthetic_v2
pnbupdate.xyz,Phishing,synthetic_v2
nicsecure.xyz,Phishing,synthetic_v2
uidaiverify.co,Phishing,synthetic_v2
uidai-support.org,Phishing,synthetic_v2
uidai-login.top,Phishing,synthetic_v2
irctc-secure.org,Phishing,synthetic_v2
iciciupdate.in,Phishing,synthetic_v2
ioclsecure.co,Phishing,synthetic_v2
uidailogin.xyz,Phishing,synthetic_v2
sbi-online.in,Phishing,synthetic_v2
hdfc-banking.org,Phishing,synthetic_v2
sbi-login.info,Phishing,synthetic_v2
bobsecure.info,Phishing,synthetic_v2
icici-help.top,Phishing,synthetic_v2
bob-secure.in,Phishing,synthetic_v2
uidai-verify.xyz,Phishing,synthetic_v2
hdfclogin.org,Phishing,synthetic_v2
airtel-login.in,Phishing,synthetic_v2
iocl-online.in,Phishing,synthetic_v2
hdfc-online.co,Phishing,synthetic_v2
iocl-secure.top,Phishing,synthetic_v2
airtelupdate.info,Phishing,synthetic_v2
bob-login.xyz,Phishing,synthetic_v2
irctc-login.org,Phishing,synthetic_v2
irctclogin.co,Phishing,synthetic_v2
pnbsecure.org,Phishing,synthetic_v2
ioclverify.net,Phishing,synthetic_v2
pnb-online.info,Phishing,synthetic_v2
ioclverify.co,Phishing,synthetic_v2
icici-login.top,Phishing,synthetic_v2
sbi-secure.info,Phishing,synthetic_v2
pnb-secure.xyz,Phishing,synthetic_v2
iocl-banking.org,Phishing,synthetic_v2
irctcupdate.in,Phishing,synthetic_v2
hdfc-help.co,Phishing,synthetic_v2
sbi-support.xyz,Phishing,synthetic_v2
uidaiverify.xyz,Phishing,synthetic_v2
icici-login.co,Phishing,synthetic_v2
pnb-banking.org,Phishing,synthetic_v2
boblogin.top,Phishing,synthetic_v2
icici-support.top,Phishing,synthetic_v2
uidai-login.co,Phishing,synthetic_v2
hdfc-update.info,Phishing,synthetic_v2
sbiupdate.org,Phishing,synthetic_v2
hdfc.secure--update.net,Phishing,synthetic_v2
iocl.service--banking.top,Phishing,synthetic_v2
sbi.secure-secure.xyz,Phishing,synthetic_v2
irctc.service--online.in,Phishing,synthetic_v2
nic.service--login.co,Phishing,synthetic_v2
bob.service--login.co,Phishing,synthetic_v2
uidai.check--verify.org,Phishing,synthetic_v2
irctc.portal--support.co,Phishing,synthetic_v2
uidai.portal--support.in,Phishing,synthetic_v2
bob.secure--secure.org,Phishing,synthetic_v2
sbi.service--banking.info,Phishing,synthetic_v2
bob.service--update.co,Phishing,synthetic_v2
bob.check--support.top,Phishing,synthetic_v2
irctc.secure-secure.in,Phishing,synthetic_v2
pnb.secure-verify.net,Phishing,synthetic_v2
airtel.secure--help.in,Phishing,synthetic_v2
irctc.service-login.net,Phishing,synthetic_v2
airtel.secure-verify.net,Phishing,synthetic_v2
bob.secure--secure.xyz,Phishing,synthetic_v2
bob.service--online.org,Phishing,synthetic_v2
pnb.check--update.xyz,Phishing,synthetic_v2
uidai.secure--help.org,Phishing,synthetic_v2
pnb.portal-update.top,Phishing,synthetic_v2
hdfc.secure-update.net,Phishing,synthetic_v2
sbi.service-verify.xyz,Phishing,synthetic_v2
iocl.portal--online.xyz,Phishing,synthetic_v2
bob.secure-secure.net,Phishing,synthetic_v2
icici.secure-verify.info,Phishing,synthetic_v2
irctc.portal--update.xyz,Phishing,synthetic_v2
sbi.secure--update.xyz,Phishing,synthetic_v2
icici.service--update.org,Phishing,synthetic_v2
icici.secure-verify.co,Phishing,synthetic_v2
irctc.service--support.top,Phishing,synthetic_v2
icici.check--secure.net,Phishing,synthetic_v2
sbi.secure--verify.info,Phishing,synthetic_v2
irctc.check--help.net,Phishing,synthetic_v2
irctc.secure--secure.in,Phishing,synthetic_v2
hdfc.portal-update.co,Phishing,synthetic_v2
pnb.secure--update.net,Phishing,synthetic_v2
irctc.portal-verify.top,Phishing,synthetic_v2
icici.service--secure.top,Phishing,synthetic_v2
nic.portal--help.xyz,Phishing,synthetic_v2
icici.check--online.co,Phishing,synthetic_v2
hdfc.service--banking.net,Phishing,synthetic_v2
hdfc.secure-secure.info,Phishing,synthetic_v2
pnb.portal--update.info,Phishing,synthetic_v2
icici.secure--support.top,Phishing,synthetic_v2
sbi.check--banking.net,Phishing,synthetic_v2
hdfc.check--online.xyz,Phishing,synthetic_v2
sbi.service-login.net,Phishing,synthetic_v2
iocl.check--update.co,Phishing,synthetic_v2
hdfc.check--update.info,Phishing,synthetic_v2
icici.portal--help.info,Phishing,synthetic_v2
pnb.check--login.co,Phishing,synthetic_v2
pnb.portal--banking.top,Phishing,synthetic_v2
bob.check--help.info,Phishing,synthetic_v2
uidai.secure-secure.co,Phishing,synthetic_v2
hdfc.check--login.in,Phishing,synthetic_v2
irctc.service--support.xyz,Phishing,synthetic_v2
bob.portal--update.co,Phishing,synthetic_v2
uidai.portal-update.info,Phishing,synthetic_v2
irctc.check--update.net,Phishing,synthetic_v2
hdfc.secure--support.top,Phishing,synthetic_v2
icici.portal--online.org,Phishing,synthetic_v2
nic.service--secure.net,Phishing,synthetic_v2
bob.check-update.xyz,Phishing,synthetic_v2
sbi.secure--secure.co,Phishing,synthetic_v2
sbi.check-update.net,Phishing,synthetic_v2
sbi.check--login.xyz,Phishing,synthetic_v2
uidai.secure--banking.net,Phishing,synthetic_v2
iocl.check--online.xyz,Phishing,synthetic_v2
sbi.check--online.in,Phishing,synthetic_v2
hdfc.check--login.info,Phishing,synthetic_v2
nic.service-update.org,Phishing,synthetic_v2
nic.service--help.info,Phishing,synthetic_v2
airtel.secure--support.info,Phishing,synthetic_v2
iocl.service-secure.net,Phishing,synthetic_v2
icici.check-login.co,Phishing,synthetic_v2
uidai.service--support.co,Phishing,synthetic_v2
uidai.secure--online.co,Phishing,synthetic_v2
bob.portal--verify.org,Phishing,synthetic_v2
iocl.secure--banking.top,Phishing,synthetic_v2
iocl.secure--help.xyz,Phishing,synthetic_v2
icici.check-secure.xyz,Phishing,synthetic_v2
bob.portal-login.xyz,Phishing,synthetic_v2
bob.check-login.top,Phishing,synthetic_v2
bob.secure--login.top,Phishing,synthetic_v2
pnb.service--login.net,Phishing,synthetic_v2
airtel.service--secure.org,Phishing,synthetic_v2
icici.service-secure.in,Phishing,synthetic_v2
bob.portal--secure.top,Phishing,synthetic_v2
pnb.check-update.info,Phishing,synthetic_v2
airtel.secure--secure.net,Phishing,synthetic_v2
uidai.service-secure.info,Phishing,synthetic_v2
uidai.portal--banking.co,Phishing,synthetic_v2
pnb.secure--online.co,Phishing,synthetic_v2
sbi.secure--support.org,Phishing,synthetic_v2
airtel.secure--update.net,Phishing,synthetic_v2
nic.service--banking.xyz,Phishing,synthetic_v2
pnb.check-secure.xyz,Phishing,synthetic_v2
acceso-al-correo-electronico.webflow.io,Phishing,phishtank
login.marineelectronicscheap.com,Phishing,phishtank
pay.promoativadalinha.top,Phishing,phishtank
ineffable-unicorn-195997.framer.app,Phishing,phishtank
pay.pagamento-desconto-aprovado.com,Phishing,phishtank
pay.paypagementoseguroltda.site,Phishing,phishtank
finalizar-pendencia.vercel.app,Phishing,phishtank
storage.googleapis.com,Phishing,phishtank
docs.google.com,Phishing,phishtank
portalsemanafeirao.vercel.app,Phishing,phishtank
v0-pagina-inicial-com-imagens.vercel.app,Phishing,phishtank
pub-f73adf40cab64201b704a66989da48e2.r2.dev,Phishing,phishtank
kemmler-electronic.com,Phishing,phishtank
unicampbr2.ukit.me,Phishing,phishtank
organic-grammar-461746.framer.app,Phishing,phishtank
nic-uniza-sk.weebly.com,Phishing,phishtank
tbaytelcommunicationservicemember.weebly.com,Phishing,phishtank
rackingindia.com,Phishing,phishtank
loginprincipalinicios.pages.dev,Phishing,phishtank
loginprincipalinicioyaas.pages.dev,Phishing,phishtank
app.bonuspromocao.pro,Phishing,phishtank
ofertasfinanceirasbr.vercel.app,Phishing,phishtank
pay.finalize-aqui-seu-pedido.shop,Phishing,phishtank
bt-communications-100923.weeblysite.com,Phishing,phishtank
allegrolokalnie.pl-576183681.cfd,Phishing,phishtank
suportenetpjempresa.digital,Phishing,phishtank
loginprincipalinicioya.pages.dev,Phishing,phishtank
austria-bank-login--hshssh2737.replit.app,Phishing,phishtank
doc-exodusweb3.nicepage.io,Phishing,phishtank
exodus-web.nicepage.io,Phishing,phishtank
www.venicecanoe.com,Phishing,phishtank
venicecanoe.com,Phishing,phishtank
seguniao.pro,Phishing,phishtank
organic-darling-060049.framer.app,Phishing,phishtank
myportal.qmagnaindia.com,Phishing,phishtank
nodry-owa-ozu.matt770555.workers.dev,Phishing,phishtank
www.excitonicpair.cfd,Phishing,phishtank
recepcioncfdisimm-fkhudhe6a7bzdeau.southcentralus-01.azurewebsites.net,Phishing,phishtank
technical-world-186128.framer.app,Phishing,phishtank
indianplacements.co.in,Phishing,phishtank
iniciodesesionuniversidadcentraldelecuador.weebly.com,Phishing,phishtank
webappsecureaccontswdtifdhger.nicguymosadpcu.biz.id,Phishing,phishtank
mailservercommunication.weebly.com,Phishing,phishtank
bricksmasons.org,Phishing,phishtank
organicshop99.com,Phishing,phishtank
iniciodesesion.framer.ai,Phishing,phishtank
organic-line-084152.framer.app,Phishing,phishtank
monicabrose.shop,Phishing,phishtank
acceclientnickel.cloudaccess.host,Phishing,phishtank
clinicaroua.ro,Phishing,phishtank
val1dardatosbio.webcindario.com,Phishing,phishtank
pay.promojanlinha.top,Phishing,phishtank
dry-owa-ozu.matt770555.workers.dev,Phishing,phishtank
communicative-selfies-758414.framer.app,Phishing,phishtank
mechanicsbank-business.co.com,Phishing,phishtank
clinicanewlifeprime.com.br,Phishing,phishtank
serviciosbilbao.cl,Phishing,phishtank
metrixor.com,Phishing,phishtank
app.maispromos.online,Phishing,phishtank
app.biapontosmax.pro,Phishing,phishtank
newcrystoprbjmanagementindia.com,Phishing,phishtank
pronicardevserv.webcindario.com,Phishing,phishtank
is.gd,Phishing,phishtank
seg-social.at,Phishing,phishtank
portaldeinicio.webcindario.com,Phishing,phishtank
15253055.solarmonkey.sk,Phishing,phishtank
canal-digital-web.vercel.app,Phishing,phishtank
fqyuanmo.com,Phishing,phishtank
a-comunicacion.com,Phishing,phishtank
loteriascaixaonlline-gov-l1.vercel.app,Phishing,phishtank
bnicrflre.com,Phishing,phishtank
