domain,label,source
5fgfgfg4g4gh4fgr.blogspot.is,Phishing,Fresh-Feed
atlantic-news.org,Phishing,Fresh-Feed
54.88.80.209,Phishing,Fresh-Feed
74sync.pages.dev,Phishing,Fresh-Feed
damiano.modexcommunications.eu,Phishing,Fresh-Feed
greatnorthernpartyband.co.uk,Phishing,Fresh-Feed
cling-way.clingway.in.net,Phishing,Fresh-Feed
0572tv.net,Phishing,Fresh-Feed
acquistapacess.tk,Phishing,Fresh-Feed
baknasional.com,Phishing,Fresh-Feed
0ffice336272-0000-1234.pages.dev,Phishing,Fresh-Feed
accoun-info.000webhostapp.com,Phishing,Fresh-Feed
workedgames.com,Phishing,Fresh-Feed
2582586.ru,Phishing,Fresh-Feed
551005j.cc,Phishing,Fresh-Feed
2025tkqt.eqeni.sbs,Phishing,Fresh-Feed
avocaflowershop.com,Phishing,Fresh-Feed
com-tracktux.top,Phishing,Fresh-Feed
w-dofus.com,Phishing,Fresh-Feed
arizismayilzadegenesh.com,Phishing,Fresh-Feed
acm1.eim.ae.iwc.static.c11n.all.sirija.indramayukab.go.id,Phishing,Fresh-Feed
inblowtiertwo.xyz,Phishing,Fresh-Feed
blacksilk.xyz,Phishing,Fresh-Feed
1b1fd78a.wt9782.cn,Phishing,Fresh-Feed
503932.duniyahaigol.com,Phishing,Fresh-Feed
jobstud.ru,Phishing,Fresh-Feed
revenue-zm.cc,Phishing,Fresh-Feed
allegro-demo-adminportal-aps.azurewebsites.net,Phishing,Fresh-Feed
13.52.141.117,Phishing,Fresh-Feed
015481847436324436677560049.com,Phishing,Fresh-Feed
182245.duniyahaigol.com,Phishing,Fresh-Feed
8ac652c9.satgrjtxcvdv.org.cn,Phishing,Fresh-Feed
hsystems.in,Phishing,Fresh-Feed
35.238.153.192,Phishing,Fresh-Feed
182.16.90.74,Phishing,Fresh-Feed
aktiifkaanpaylaterrs4.my-resmi1.xyz,Phishing,Fresh-Feed
50bj.com,Phishing,Fresh-Feed
com-trackavb.top,Phishing,Fresh-Feed
6rbaq-byaaa-aaaam-abcza-cai.raw.ic0.app,Phishing,Fresh-Feed
a0632103.xsph.ru,Phishing,Fresh-Feed
300492.z13.web.core.windows.net,Phishing,Fresh-Feed
3115c.co,Phishing,Fresh-Feed
utah-gov-vr.life,Phishing,Fresh-Feed
allegrocn.com,Phishing,Fresh-Feed
6name.top,Phishing,Fresh-Feed
185.12.179.56,Phishing,Fresh-Feed
5fgfgfgfg4g4gh4hrfg4.blogspot.com,Phishing,Fresh-Feed
ahwxllcs.tutor2go.my,Phishing,Fresh-Feed
ajqmvwbjao.duckdns.org,Phishing,Fresh-Feed
puroletor.com-payvar.vip,Phishing,Fresh-Feed
trackingiqr.life,Phishing,Fresh-Feed
17962-1975.s1.webspace.re,Phishing,Fresh-Feed
hapoilim.xyz,Phishing,Fresh-Feed
brokenpipes.ga,Phishing,Fresh-Feed
heymisterwassup.pro,Phishing,Fresh-Feed
closeresult.link,Phishing,Fresh-Feed
54.221.27.98,Phishing,Fresh-Feed
xn----7sbak5bugi.xn--p1ai,Phishing,Fresh-Feed
anamzom.innqp.com,Phishing,Fresh-Feed
adnan-dev-02.github.io,Phishing,Fresh-Feed
att-104370.weeblysite.com,Phishing,Fresh-Feed
utah-gov-ia.guru,Phishing,Fresh-Feed
quanchidau.com,Phishing,Fresh-Feed
com-trackhky.top,Phishing,Fresh-Feed
allegrolokalnie.24pay-u.pl,Phishing,Fresh-Feed
att-103327.weeblysite.com,Phishing,Fresh-Feed
02-renew-bundle.com,Phishing,Fresh-Feed
44603c5fbb.000webhostapp.com,Phishing,Fresh-Feed
2d063d24.iwiowmnc-1.shop,Phishing,Fresh-Feed
107.172.193.163,Phishing,Fresh-Feed
micol.date,Phishing,Fresh-Feed
5fggfg4g4h4.blogspot.ba,Phishing,Fresh-Feed
aibonline-helpservices.com,Phishing,Fresh-Feed
2proba.vet.bg.ac.rs,Phishing,Fresh-Feed
164.155.93.114,Phishing,Fresh-Feed
0uq87f.mobi,Phishing,Fresh-Feed
34.139.107.25,Phishing,Fresh-Feed
stearmmcomunity.com,Phishing,Fresh-Feed
gcleaner.info,Phishing,Fresh-Feed
220v-katalog.ru,Phishing,Fresh-Feed
admiring-mcclintock-863f18.netlify.com,Phishing,Fresh-Feed
tranhcanvas.top,Phishing,Fresh-Feed
44.192.41.166,Phishing,Fresh-Feed
5183341-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com,Phishing,Fresh-Feed
3knaiofnafjnaif.vercel.app,Phishing,Fresh-Feed
1q9.me,Phishing,Fresh-Feed
dhtrackin.cc,Phishing,Fresh-Feed
allegrolokalnie.p27c9a7.pl,Phishing,Fresh-Feed
emailseguridad.info,Phishing,Fresh-Feed
dpln-quete.com,Phishing,Fresh-Feed
aicadesigncontest.com,Phishing,Fresh-Feed
3.110.222.2,Phishing,Fresh-Feed
98uijkn.dulmoferzu.workers.dev,Phishing,Fresh-Feed
com-linu.xin,Phishing,Fresh-Feed
herbalworld.ga,Phishing,Fresh-Feed
surfeventsco.com,Phishing,Fresh-Feed
buywallmurals.com,Phishing,Fresh-Feed
234frppemm-doorusers143211856-getting-started4847.weebly.com,Phishing,Fresh-Feed
223xghswqi.qwo231sdx.club,Phishing,Fresh-Feed
1nxw.avaortega.com,Phishing,Fresh-Feed
339amaranth.wixsite.com,Phishing,Fresh-Feed
abn.app-host-list-62149.icu,Phishing,Fresh-Feed
ourbestidea.website,Phishing,Fresh-Feed
korfezendustriyel.com,Phishing,Fresh-Feed
0arrange-island0.dvrlists.com,Phishing,Fresh-Feed
actiforcemech.com,Phishing,Fresh-Feed
amazoon.co.op.o4j.top,Phishing,Fresh-Feed
07grupbokepxxx.duckdns.org,Phishing,Fresh-Feed
changenovv.net,Phishing,Fresh-Feed
darkxmode.com,Phishing,Fresh-Feed
25365n.com,Phishing,Fresh-Feed
34.74.87.13,Phishing,Fresh-Feed
thunlen.com,Phishing,Fresh-Feed
5bjc0kbwky0boxqltxbmperxjkz4ho.qwo231sdx.club,Phishing,Fresh-Feed
365uuj.com,Phishing,Fresh-Feed
2020zip.000webhostapp.com,Phishing,Fresh-Feed
airbnb-clone-with-dotnet-server.vercel.app,Phishing,Fresh-Feed
jualviagraasli.online,Phishing,Fresh-Feed
3245435345345.143242432432q.repl.co,Phishing,Fresh-Feed
23f5-100-26-180-219.ngrok.io,Phishing,Fresh-Feed
995536.vip,Phishing,Fresh-Feed
coinbaseextensionw.webflow.io,Phishing,Fresh-Feed
arimle88genesh.com,Phishing,Fresh-Feed
tuixachtay.net,Phishing,Fresh-Feed
amazonyes.com,Phishing,Fresh-Feed
0205ya1h00inc092irs89vire092doc09ioswin.github.io,Phishing,Fresh-Feed
paoduenti.duckdns.org,Phishing,Fresh-Feed
com04.commundesign.in.net,Phishing,Fresh-Feed
0utl00k-365-0ff1ce0nline.ml,Phishing,Fresh-Feed
5deff1c6.1966ks.cn,Phishing,Fresh-Feed
xe7nikkij.email,Phishing,Fresh-Feed
www.dbs.applerewardsstore.com,Phishing,Fresh-Feed
maiecolife.com,Phishing,Fresh-Feed
2853.scope.com.eg,Phishing,Fresh-Feed
chakamardita.com,Phishing,Fresh-Feed
52.44.11.206,Phishing,Fresh-Feed
xn--90avpa.xn--p1ai,Phishing,Fresh-Feed
congdongkynangmem.com,Phishing,Fresh-Feed
2332.infomaps.in,Phishing,Fresh-Feed
att-104199.weeblysite.com,Phishing,Fresh-Feed
23.225.97.27,Phishing,Fresh-Feed
com-ioiakti.top,Phishing,Fresh-Feed
gediksaglik.com,Phishing,Fresh-Feed
myhermes.de-kgyf.top,Phishing,Fresh-Feed
05798438536823.ml,Phishing,Fresh-Feed
3jqugbbg2mv3wrvxrzlydr2i3m-adwhj77lcyoafdy-www-paypal-com.translate.goog,Phishing,Fresh-Feed
22788-5071.s2.webspace.re,Phishing,Fresh-Feed
app.points-aave.com,Phishing,Fresh-Feed
com-trackrdh.top,Phishing,Fresh-Feed
kodlacan.site,Phishing,Fresh-Feed
ajibolarilwan.com,Phishing,Fresh-Feed
54.214.31.161,Phishing,Fresh-Feed
mamamiasdeuxleplusbeau.com,Phishing,Fresh-Feed
digitalcore.lt,Phishing,Fresh-Feed
1y7fa.cc,Phishing,Fresh-Feed
dpdpt-prtar.cfd,Phishing,Fresh-Feed
wingman-legends.pro,Phishing,Fresh-Feed
3fb28d6f-a96e-45cf-86bb-2bfb9f1b6453.usrfiles.com,Phishing,Fresh-Feed
20200701113831.barsit.cloudns.cl,Phishing,Fresh-Feed
3-79-238-253.cprapid.com,Phishing,Fresh-Feed
opticsbd.com,Phishing,Fresh-Feed
profitcall.net,Phishing,Fresh-Feed
com-trackfix.top,Phishing,Fresh-Feed
steamcommunlilty.com,Phishing,Fresh-Feed
54443273.hotdzk.shop,Phishing,Fresh-Feed
24gwdf2323.blogspot.com,Phishing,Fresh-Feed
orca-finance.org,Phishing,Fresh-Feed
rgmobilegossip.com,Phishing,Fresh-Feed
puroletor.com-payqoi.vip,Phishing,Fresh-Feed
accertamentoweb-conto.com,Phishing,Fresh-Feed
abeshalinks.com,Phishing,Fresh-Feed
gosmslugi.ru,Phishing,Fresh-Feed
temitayoadegoke.com,Phishing,Fresh-Feed
155.94.154.135,Phishing,Fresh-Feed
com-trackrwn.top,Phishing,Fresh-Feed
www.cam4.com,Phishing,Fresh-Feed
0f1c07f0-2831-4027-bccc-d1cb74ce2e90.htmlcomponentservice.com,Phishing,Fresh-Feed
10f1dcd.wcomhost.com,Phishing,Fresh-Feed
aktivasi-dana-sekarang.resmi-id.art,Phishing,Fresh-Feed
dexpress.shop,Phishing,Fresh-Feed
com-hyv0.xin,Phishing,Fresh-Feed
037foto1yainiris930facebook930albums920shjwu279.filesusr.com,Phishing,Fresh-Feed
7gnwdyjydejouu.qwo231sdx.club,Phishing,Fresh-Feed
7thriddlebooks.com,Phishing,Fresh-Feed
idgogogo.com,Phishing,Fresh-Feed
8c2ccaa7-9e88-49fa-85e7-a31306dffb78.id.repl.co,Phishing,Fresh-Feed
143-110-242-221.plesk.page,Phishing,Fresh-Feed
5fgffggfgfg.blogspot.hr,Phishing,Fresh-Feed
twallet.cam,Phishing,Fresh-Feed
aktiifkanpaylaatersx4.req-resmi2.xyz,Phishing,Fresh-Feed
www.purdiesolicitors.co.uk,Phishing,Fresh-Feed
1211e8ss1.vercel.app,Phishing,Fresh-Feed
10xtask.com,Phishing,Fresh-Feed
toyo-at-jp.info,Phishing,Fresh-Feed
vort-node.vortexis.in.net,Phishing,Fresh-Feed
2dpi806ulcn5udwh1dvztkyism0qo.qwo231sdx.club,Phishing,Fresh-Feed
allegrofinanse2.pl,Phishing,Fresh-Feed
5gfgfgfgfg4g4gh4.blogspot.com.mt,Phishing,Fresh-Feed
account-5037640.kurhaus-steina.com,Phishing,Fresh-Feed
100000000000000000000000000064341249645.tk,Phishing,Fresh-Feed
accountgoogle.wjf1553664614.workers.dev,Phishing,Fresh-Feed
jp-morgan.tech,Phishing,Fresh-Feed
1wsecu.buzz,Phishing,Fresh-Feed
airbnb-clone-seven.vercel.app,Phishing,Fresh-Feed
therapainstore.com,Phishing,Fresh-Feed
36571.at,Phishing,Fresh-Feed
45-59-124-114.cprapid.com,Phishing,Fresh-Feed
674.360-insurance.com,Phishing,Fresh-Feed
demo.store.xn--blockchin-c2d.com,Phishing,Fresh-Feed
com-tracktif.top,Phishing,Fresh-Feed
kanboard.meerai.io,Phishing,Fresh-Feed
174235249774.my.id,Phishing,Fresh-Feed
airbnbvip.icu,Phishing,Fresh-Feed
kings.vtivalves.us,Phishing,Fresh-Feed
23386-5654.s2.webspace.re,Phishing,Fresh-Feed
cmd3490ghbdtn3.ru,Phishing,Fresh-Feed
3gerdq.hyperphp.com,Phishing,Fresh-Feed
com-altern.xin,Phishing,Fresh-Feed
yola-88.cf,Phishing,Fresh-Feed
0654206365.mexigas.com.mx,Phishing,Fresh-Feed
expatnations.org,Phishing,Fresh-Feed
88qidian.com,Phishing,Fresh-Feed
lraven.tk,Phishing,Fresh-Feed
2020rakuten-sg.com,Phishing,Fresh-Feed
5fgfgfgffg4g4.blogspot.com,Phishing,Fresh-Feed
myhermes.de-bjar.top,Phishing,Fresh-Feed
priscawrites.com,Phishing,Fresh-Feed
34.198.120.58,Phishing,Fresh-Feed
vant05.trailvantage.in.net,Phishing,Fresh-Feed
54-236-37-93.cprapid.com,Phishing,Fresh-Feed
communityitemdev.com,Phishing,Fresh-Feed
2-57-122-7.cprapid.com,Phishing,Fresh-Feed
belabargelro.com,Phishing,Fresh-Feed
2454757.rn482328.web.hosting-test.net,Phishing,Fresh-Feed
accountverified.0fees.us,Phishing,Fresh-Feed
com-trackxmr.top,Phishing,Fresh-Feed
1737303packcompletopaquita.filesusr.com,Phishing,Fresh-Feed
allegrolokalnie.394857.cfd,Phishing,Fresh-Feed
com-trackgoi.top,Phishing,Fresh-Feed
000083.godaddysites.com,Phishing,Fresh-Feed
neo-5ound.caseoptional.in.net,Phishing,Fresh-Feed
com-7gzj.top,Phishing,Fresh-Feed
17e139bb-d225-4f85-a5a6-979538010d32-00-s4fddw1yexdo.janeway.replit.dev,Phishing,Fresh-Feed
iqdrq.slowbend.in.net,Phishing,Fresh-Feed
2585429d.he11.cn,Phishing,Fresh-Feed
businessstrategy.app.link,Phishing,Fresh-Feed
23105-5910.s3.webspace.re,Phishing,Fresh-Feed
uspsueas.top,Phishing,Fresh-Feed
www.t-junction.cfd,Phishing,Fresh-Feed
3659zzz.com,Phishing,Fresh-Feed
54.204.142.1,Phishing,Fresh-Feed
khwhhappsb.gq,Phishing,Fresh-Feed
www.deirdremcgovernteams.com,Phishing,Fresh-Feed
kwarcab-bintan.or.id,Phishing,Fresh-Feed
155.94.129.148,Phishing,Fresh-Feed
2246474.aliciajoyrydings.com,Phishing,Fresh-Feed
frenchhplum.com,Phishing,Fresh-Feed
4525e470-1723-4517-9344-bab73ddb8445.id.repl.co,Phishing,Fresh-Feed
138.201.140.123,Phishing,Fresh-Feed
www.vivapayments.com,Phishing,Fresh-Feed
3656mm.com,Phishing,Fresh-Feed
sekitarkoe.com,Phishing,Fresh-Feed
clay-gate.redclay.in.net,Phishing,Fresh-Feed
5510007.top,Phishing,Fresh-Feed
7pjbrtbo.square.site,Phishing,Fresh-Feed
gliujoi.xyz,Phishing,Fresh-Feed
cutepoochstore.com,Phishing,Fresh-Feed
stebbings.co.nz,Phishing,Fresh-Feed
abnblisti3.temp.swtest.ru,Phishing,Fresh-Feed
185.15.244.231,Phishing,Fresh-Feed
blog.steadfast-inc.com,Phishing,Fresh-Feed
10sabad.com,Phishing,Fresh-Feed
142113c9.vsdjyumne.org.cn,Phishing,Fresh-Feed
accesblittrx.top,Phishing,Fresh-Feed
accprotectsystemsalerts-apl9999.gq,Phishing,Fresh-Feed
adoring-shamir.34-125-197-109.plesk.page,Phishing,Fresh-Feed
365mmh.com,Phishing,Fresh-Feed
ajhsdbjhabsd.totalbuildingservices.eu,Phishing,Fresh-Feed
7marmic13.z13.web.core.windows.net,Phishing,Fresh-Feed
2go-eg.com,Phishing,Fresh-Feed
04782346872634873.ml,Phishing,Fresh-Feed
32tothecasino.com,Phishing,Fresh-Feed
2e9qfi3o.yodelmobile-grow.com,Phishing,Fresh-Feed
atendimentoaoclienteltauon-line.acessocliente.co,Phishing,Fresh-Feed
megaklik.top,Phishing,Fresh-Feed
acceso-ing.com,Phishing,Fresh-Feed
accountlockadsphere.vercel.app,Phishing,Fresh-Feed
imobiliariatirol.com,Phishing,Fresh-Feed
snuniform.com,Phishing,Fresh-Feed
renhed.kz,Phishing,Fresh-Feed
4n0004f7f7f.operatingsystemu.com,Phishing,Fresh-Feed
revenhyg.cc,Phishing,Fresh-Feed
com-0jyd.xin,Phishing,Fresh-Feed
techotechsolution.com,Phishing,Fresh-Feed
5fgregfgrg4g4g4h.blogspot.sn,Phishing,Fresh-Feed
opera228.com,Phishing,Fresh-Feed
everythingguinevereapps.com,Phishing,Fresh-Feed
a0563672.xsph.ru,Phishing,Fresh-Feed
0fic3365-ms-1drve-shar1drve-0ffce1drvve-0ffic365new.glitch.me,Phishing,Fresh-Feed
101.132.78.77,Phishing,Fresh-Feed
a0561452.xsph.ru,Phishing,Fresh-Feed
atabey.k12.tr,Phishing,Fresh-Feed
carirero.net,Phishing,Fresh-Feed
183274809c3699560.temporary.link,Phishing,Fresh-Feed
demodaddy.com,Phishing,Fresh-Feed
att-103172.square.site,Phishing,Fresh-Feed
3656vvv.com,Phishing,Fresh-Feed
inoxgiatung.com,Phishing,Fresh-Feed
rdkrussia.ru,Phishing,Fresh-Feed
truzen.site,Phishing,Fresh-Feed
24-istudio.ru,Phishing,Fresh-Feed
mopsf321.tk,Phishing,Fresh-Feed
acc-status-assessment-console.pages.dev,Phishing,Fresh-Feed
zyourg71.top,Phishing,Fresh-Feed
freelancecommunication.fr,Phishing,Fresh-Feed
aktifkaan-paylaterss4.iid-resmii2.com,Phishing,Fresh-Feed
outstandingessay.com,Phishing,Fresh-Feed
amazon-v.top,Phishing,Fresh-Feed
ourmadaripur.com,Phishing,Fresh-Feed
203.40.81.205,Phishing,Fresh-Feed
a0537320.xsph.ru,Phishing,Fresh-Feed
att-103490.weeblysite.com,Phishing,Fresh-Feed
simplebsolutions.co.uk,Phishing,Fresh-Feed
6fa8hnhdcqydrc7p.qwo231sdx.club,Phishing,Fresh-Feed
www.pointrelais-livraison.com,Phishing,Fresh-Feed
coinbaseloginn.blogspot.mx,Phishing,Fresh-Feed
07b509b.wcomhost.com,Phishing,Fresh-Feed
lifemix123.com,Phishing,Fresh-Feed
zytrox.tk,Phishing,Fresh-Feed
axznvceoo.icu,Phishing,Fresh-Feed
ciurl.co,Phishing,Fresh-Feed
3656r.com,Phishing,Fresh-Feed
60bf7dda6574622f38f9c628--peaceful-euclid-be1239.netlify.app,Phishing,Fresh-Feed
ai168.vip,Phishing,Fresh-Feed
delivery-u.ga,Phishing,Fresh-Feed
aabad21.com,Phishing,Fresh-Feed
31.220.61.12,Phishing,Fresh-Feed
34qf42y.eu.org,Phishing,Fresh-Feed
coinbasepriowaullet.godaddysites.com,Phishing,Fresh-Feed
acptmnrdocrepst-lnnfrmopprs.dheushe.com,Phishing,Fresh-Feed
com-trackorr.top,Phishing,Fresh-Feed
3.141.35.45,Phishing,Fresh-Feed
workshopvoteweb.com,Phishing,Fresh-Feed
76guy2s9y.top,Phishing,Fresh-Feed
maiithaiii.com,Phishing,Fresh-Feed
99999012457936854.tk,Phishing,Fresh-Feed
54.164.132.174,Phishing,Fresh-Feed
3b0cbe57be7b3a5b34dfffcf091a404a.amd-maschinenbau.de,Phishing,Fresh-Feed
505b74b63c.nxcli.net,Phishing,Fresh-Feed
www.njdznalr.com,Phishing,Fresh-Feed
123managerdina123.000webhostapp.com,Phishing,Fresh-Feed
gov.winterbu-uk.qpon,Phishing,Fresh-Feed
ie-best.com,Phishing,Fresh-Feed
qadtrades.com,Phishing,Fresh-Feed
20200803174231-dot-res4po1ns5ive.rj.r.appspot.com,Phishing,Fresh-Feed
plottermais.com,Phishing,Fresh-Feed
abhishekganvir.github.io,Phishing,Fresh-Feed
lifezubolafa.weebly.com,Phishing,Fresh-Feed
cdn.cracks4us.xyz,Phishing,Fresh-Feed
daemonmail.xyz,Phishing,Fresh-Feed
103.125.106.2,Phishing,Fresh-Feed
09.l12h.repl.co,Phishing,Fresh-Feed
5a76e813d6a0a40548b91acc11557bd2.webredirect.org,Phishing,Fresh-Feed
time-v09.goodtime.in.net,Phishing,Fresh-Feed
acnote005.firebaseapp.com,Phishing,Fresh-Feed
npmjs.se,Phishing,Fresh-Feed
sgokta.com,Phishing,Fresh-Feed
anazom.co.jp.lmnamdorecehrticutolennamvmovo07.cf,Phishing,Fresh-Feed
samkoproducts.xyz,Phishing,Fresh-Feed
bellsouth-unit-sign-in-att.webflow.io,Phishing,Fresh-Feed
about-coinbase-io.webflow.io,Phishing,Fresh-Feed
downloadfilesoft.com,Phishing,Fresh-Feed
11drive11c-1324850266.cos.na-ashburn.myqcloud.com,Phishing,Fresh-Feed
fcelestinerey.com,Phishing,Fresh-Feed
cwjamaica.us,Phishing,Fresh-Feed
551005u.cc,Phishing,Fresh-Feed
6046u1.xyz,Phishing,Fresh-Feed
accouninfobot.vastserve.com,Phishing,Fresh-Feed
19618-dot-n-e-w-me-ss-age-po-rt-al.wl.r.appspot.com,Phishing,Fresh-Feed
huahinbridge.com,Phishing,Fresh-Feed
com-trackmnr.top,Phishing,Fresh-Feed
0magl.musemind.design,Phishing,Fresh-Feed
54-244-12-20.cprapid.com,Phishing,Fresh-Feed
sifirbirtasarim.com,Phishing,Fresh-Feed
t3alo1515.ddns.net,Phishing,Fresh-Feed
1.123.22.46,Phishing,Fresh-Feed
sunny-displays.com,Phishing,Fresh-Feed
69fc5388-670d-4c88-8908-afdb2f107291-00-262hqjqycxqhv.picard.replit.dev,Phishing,Fresh-Feed
demo2.pofi5.com,Phishing,Fresh-Feed
meharbanandco.net,Phishing,Fresh-Feed
posqit.net,Phishing,Fresh-Feed
high-instance-167244.framer.app,Phishing,Fresh-Feed
0pt-huntington-secured.duckdns.org,Phishing,Fresh-Feed
3542543221.unico.cfd,Phishing,Fresh-Feed
podhinitargetsports.com,Phishing,Fresh-Feed
5gjtjgwff2f2f22f.blogspot.com.co,Phishing,Fresh-Feed
accountupdate.boxxxx.website,Phishing,Fresh-Feed
18.119.138.114,Phishing,Fresh-Feed
aril.me,Phishing,Fresh-Feed
umbrocell4433.xyz,Phishing,Fresh-Feed
02-billing.ref-193.com,Phishing,Fresh-Feed
153.92.4.153,Phishing,Fresh-Feed
3701017999480637756.corporacion-desguridad-deti.mx,Phishing,Fresh-Feed
business-verified-manage.com,Phishing,Fresh-Feed
copec.itzcn.com,Phishing,Fresh-Feed
100000000000000000006396320632063201.tk,Phishing,Fresh-Feed
myhermes.de-xzqx.top,Phishing,Fresh-Feed
gov-dwpuv.shop,Phishing,Fresh-Feed
minikcee.com,Phishing,Fresh-Feed
com-trackount.top,Phishing,Fresh-Feed
0426f7e.netsolhost.com,Phishing,Fresh-Feed
4plv.haveplentymusic.com,Phishing,Fresh-Feed
busy-mirzakhani.192-210-132-118.plesk.page,Phishing,Fresh-Feed
sens0-core.windfield.in.net,Phishing,Fresh-Feed
www.soli-aprue-ya-ec.webcindario.com,Phishing,Fresh-Feed
24852.43811.wap.shuaihu99.com,Phishing,Fresh-Feed
rygsox47.top,Phishing,Fresh-Feed
wetz.icu,Phishing,Fresh-Feed
argentagressler.com.br,Phishing,Fresh-Feed
aavve-unstake.com,Phishing,Fresh-Feed
botboys.xyz,Phishing,Fresh-Feed
atdilab.com,Phishing,Fresh-Feed
truck-accidentlawyer.info,Phishing,Fresh-Feed
techtimesnow.com,Phishing,Fresh-Feed
atendwebsac.000webhostapp.com,Phishing,Fresh-Feed
27orajt9zhqvb.we9ixzz.co,Phishing,Fresh-Feed
v2-ether-fi.org,Phishing,Fresh-Feed
3bjbi6.arquiteturamais.com,Phishing,Fresh-Feed
1108480400-113.000webhostapp.com,Phishing,Fresh-Feed
167-235-88-116.cpanel.site,Phishing,Fresh-Feed
51.5.147.178,Phishing,Fresh-Feed
myhermes.de-xxrq.top,Phishing,Fresh-Feed
hanya-dewasa77.duckdns.org,Phishing,Fresh-Feed
tranhvinhthanh.com,Phishing,Fresh-Feed
delivery-fail.com,Phishing,Fresh-Feed
898900005798632458658443.tk,Phishing,Fresh-Feed
amazoon.sbs,Phishing,Fresh-Feed
alldayever231.su,Phishing,Fresh-Feed
greencreep.top,Phishing,Fresh-Feed
tapestraru.com,Phishing,Fresh-Feed
engr.murfood.com,Phishing,Fresh-Feed
08xxpzjtr8oscjxdw.qwo231sdx.club,Phishing,Fresh-Feed
1wimcellkampanyawawww444.net,Phishing,Fresh-Feed
lackify.com,Phishing,Fresh-Feed
acikfirsatlardenizilebuayinkampanyasiorg.xyz,Phishing,Fresh-Feed
1110267784292business.mystrikingly.com,Phishing,Fresh-Feed
2f0e2b9c590073489f82edf022826b77d4944aff63bcab34475de3a3apaneid.s3-web.eu-de.cloud-object-storage.appdomain.cloud,Phishing,Fresh-Feed
5fgfgfg4g4gfgg4fg.blogspot.sn,Phishing,Fresh-Feed
ingres0digipich.webcindario.com,Phishing,Fresh-Feed
5323720-admin-mx.weebly.com,Phishing,Fresh-Feed
redtv.top,Phishing,Fresh-Feed
117-34-966-111.com,Phishing,Fresh-Feed
3-my-account.com,Phishing,Fresh-Feed
444gttg4563677.000webhostapp.com,Phishing,Fresh-Feed
aktfkan-pylatr.dnna.biz.id,Phishing,Fresh-Feed
avo4.ddns.net,Phishing,Fresh-Feed
com-trackred.top,Phishing,Fresh-Feed
wonderfulwishes.online,Phishing,Fresh-Feed
5fgfgfgfg4g4g4gfg4dg.blogspot.com,Phishing,Fresh-Feed
5miru.vd.nabiad.com.bd,Phishing,Fresh-Feed
allegrolokalnie.ochronazakupu.pl,Phishing,Fresh-Feed
com-trackadelu.top,Phishing,Fresh-Feed
1dfc7df3.bdvfvw-aj7.shop,Phishing,Fresh-Feed
mirka-sg.com,Phishing,Fresh-Feed
www.google.com.hk,Phishing,Fresh-Feed
fileservice.ga,Phishing,Fresh-Feed
allegrolokalnie.467895893493.sbs,Phishing,Fresh-Feed
ledgerapp.created.app,Phishing,Fresh-Feed
workshopmodsubmits.com,Phishing,Fresh-Feed
sutechs.in,Phishing,Fresh-Feed
cursoaphonline.com.br,Phishing,Fresh-Feed
55f54f65-9b19-4fc7-aa62-c6b00ff8a91a-00-jhbc26nz6yqw.riker.repl.co,Phishing,Fresh-Feed
100000000032196548910546142.ml,Phishing,Fresh-Feed
fe-by01p-msa.trafficmanager.net,Phishing,Fresh-Feed
group-win.com,Phishing,Fresh-Feed
dlawgist.com,Phishing,Fresh-Feed
wasabiwallet.sh,Phishing,Fresh-Feed
app.nodeintegration.net,Phishing,Fresh-Feed
36592222.com,Phishing,Fresh-Feed
365online-secureassistant.com,Phishing,Fresh-Feed
031ee28a.satgrjtxcvdv.org.cn,Phishing,Fresh-Feed
accountsupport22.serveirc.com,Phishing,Fresh-Feed
cej.vtivalves.us,Phishing,Fresh-Feed
1atservicee70-100812.square.site,Phishing,Fresh-Feed
320381dbf7cd2f31c04baa6b36e1c682.webredirect.org,Phishing,Fresh-Feed
willhelmsen.com,Phishing,Fresh-Feed
michellengure.com,Phishing,Fresh-Feed
handwritingcompany.com,Phishing,Fresh-Feed
103.194.187.142,Phishing,Fresh-Feed
2964815d03a032c8ca37ac5d557647dc.com,Phishing,Fresh-Feed
citizsns.dns04.com,Phishing,Fresh-Feed
252e365.com,Phishing,Fresh-Feed
herschelvision.com,Phishing,Fresh-Feed
20200701105032.barsit.cloudns.cl,Phishing,Fresh-Feed
1cdb52c3.siwabbs.cn,Phishing,Fresh-Feed
com-trackpon.top,Phishing,Fresh-Feed
4574483238788.465362.repl.co,Phishing,Fresh-Feed
5efa04a0.n61gft.shop,Phishing,Fresh-Feed
dpln-guides.com,Phishing,Fresh-Feed
citzalerts.xyz,Phishing,Fresh-Feed
02fax48553.z13.web.core.windows.net,Phishing,Fresh-Feed
mhydraulics.net,Phishing,Fresh-Feed
20200803154515-dot-res4po1ns5ive.rj.r.appspot.com,Phishing,Fresh-Feed
dewi.tk,Phishing,Fresh-Feed
argosfurnishers.co.ke,Phishing,Fresh-Feed
att-103838.weeblysite.com,Phishing,Fresh-Feed
myhermes.de-xzqb.top,Phishing,Fresh-Feed
0145879-pagehelping.000webhostapp.com,Phishing,Fresh-Feed
andreaputriana.online,Phishing,Fresh-Feed
topshopbrand.com,Phishing,Fresh-Feed
drnasre2019.ddns.net,Phishing,Fresh-Feed
